customer_id,credit_score,country,gender,age,tenure
15631436,564,France,Male,35,4
15583073,771,Spain,Female,56,2
15614361,620,Spain,Male,42,9
15724684,610,Spain,Male,46,5
15700083,609,Spain,Male,39,2
15636541,683,Germany,Male,35,5
15796015,633,Germany,Male,42,3
15787222,676,Germany,Male,28,1
15594270,693,France,Male,38,7
15701524,709,France,Male,36,0
15645847,569,Germany,Male,35,2
15708867,684,Spain,Female,38,3
15613140,565,France,Male,34,6
15628893,681,France,Male,29,8
15764073,503,Spain,Female,36,9
15782879,656,France,Male,40,2
15635964,566,Germany,Male,65,4
15726087,592,France,Female,62,5
15726313,687,Spain,Female,50,5
15578073,686,Spain,Male,22,8
15786249,616,Spain,Male,30,2
15812850,494,Spain,Male,67,5
15596972,534,France,Male,38,3
15620579,695,Spain,Female,31,8
15768270,579,Spain,Female,31,9
15656597,432,Germany,Male,38,2
15699446,816,Germany,Female,25,2
15615004,730,France,Female,37,1
15704771,593,France,Female,35,6
15588372,715,Germany,Female,37,9
15681439,775,Germany,Male,25,10
15607509,539,France,Male,38,5
15670343,576,Spain,Male,19,6
15597968,617,Spain,Male,50,7
15658432,688,France,Male,40,6
15616431,608,France,Male,33,4
15796957,597,Spain,Male,35,9
15815552,670,France,Female,42,6
15631871,616,Germany,Female,57,7
15635870,579,Germany,Female,50,5
15596713,786,France,Male,37,7
15684211,704,Spain,Female,44,9
15760521,796,France,Female,50,1
15608408,598,Spain,Male,39,1
15804721,602,France,Male,49,0
15730272,619,France,Male,58,5
15741988,492,Germany,Female,52,8
15771728,641,Germany,Male,41,7
15605113,518,France,Female,27,1
15661945,623,Spain,Female,40,4
15783816,733,France,Female,28,5
15721207,625,Germany,Male,42,6
15764072,759,France,Female,31,1
15689412,604,France,Female,32,7
15798385,512,Spain,Female,46,3
15775339,520,France,Female,29,8
15585256,805,Spain,Male,26,2
15797329,626,France,Male,43,4
15780220,656,France,Male,38,10
15648951,785,Spain,Male,41,7
15752409,553,France,Male,31,6
15807524,569,France,Female,44,4
15766649,670,France,Male,38,10
15696812,586,Spain,Male,42,6
15581295,617,Spain,Female,45,1
15663234,508,France,Female,60,7
15741417,624,Spain,Female,35,7
15695174,654,France,Male,29,4
15665168,681,Germany,Female,44,3
15601503,578,Spain,Male,28,4
15706131,621,Spain,Female,37,9
15782758,632,France,Male,40,5
15591091,644,France,Male,44,5
15715877,821,France,Male,28,2
15756918,754,France,Female,38,2
15746662,568,Spain,Female,27,1
15626679,584,France,Male,33,3
15793343,549,France,Female,29,8
15576774,729,France,Female,38,7
15801316,523,France,Male,61,8
15800514,477,Germany,Female,24,2
15662232,675,Germany,Male,42,2
15737778,782,Spain,Female,41,4
15782096,616,Spain,Female,36,6
15783522,738,Spain,Female,37,8
15785373,717,Spain,Female,42,5
15756272,526,Germany,Female,35,9
15615245,660,France,Male,19,5
15600174,525,France,Male,35,7
15752956,629,Spain,Male,29,6
15644882,616,Germany,Female,36,10
15766272,521,Germany,Female,61,0
15800620,691,France,Female,29,9
15569764,687,Germany,Female,41,2
15747458,677,Spain,Female,43,3
15573171,695,Spain,Male,63,1
15736769,663,France,Female,27,9
15763381,496,France,Male,30,0
15814430,747,Spain,Male,41,9
15638607,546,France,Female,52,2
15737133,706,Spain,Male,68,4
15613945,472,France,Female,26,5
15659937,703,France,Female,40,7
15765287,850,France,Female,38,2
15661723,667,Spain,Male,71,4
15766064,559,France,Male,33,9
15649616,636,Spain,Male,60,7
15719017,672,France,Female,34,8
15720919,667,France,Male,42,7
15706706,648,Germany,Male,33,7
15709653,497,France,Male,32,8
15805104,743,France,Female,73,6
15622442,619,France,Male,29,5
15572801,639,Spain,Male,34,5
15767598,540,Spain,Male,28,8
15757897,766,France,Female,26,3
15568104,749,France,Female,26,6
15763414,655,Germany,Male,32,9
15732265,630,France,Male,33,9
15621974,778,Germany,Female,33,4
15803947,757,Germany,Female,30,6
15720706,529,Spain,Female,39,2
15759290,620,Spain,Male,29,9
15651664,615,France,Female,61,1
15795132,735,France,Female,25,3
15811565,705,Spain,Female,47,3
15713774,644,Spain,Female,46,6
15691840,505,Germany,Female,37,6
15682021,471,Germany,Male,23,6
15612931,722,Spain,Female,50,4
15676707,577,Spain,Female,39,4
15601383,744,Spain,Male,44,5
15662662,573,France,Female,30,6
15752694,653,France,Female,32,4
15590683,660,France,Female,31,6
15773591,787,France,Male,46,7
15723620,617,France,Male,41,7
15671779,567,France,Male,39,5
15672966,682,Spain,Female,64,9
15624667,684,France,Male,35,6
15812888,447,France,Male,41,3
15724154,625,Germany,Female,49,4
15749540,585,France,Male,36,7
15621063,516,France,Female,42,8
15661626,732,Germany,Female,45,6
15698703,628,Germany,Male,40,5
15801431,682,Spain,Female,48,9
15649451,746,France,Male,25,9
15626156,655,France,Female,60,3
15606158,644,France,Female,39,9
15589496,778,France,Male,34,5
15730345,617,France,Female,35,2
15572038,660,Germany,Male,35,9
15643439,537,France,Male,47,10
15604158,554,France,Female,39,10
15657396,806,France,Male,31,9
15709478,611,Germany,Male,37,1
15628824,665,France,Female,37,5
15814519,648,France,Female,37,7
15636520,692,France,Male,27,1
15794414,507,Spain,Male,46,6
15643671,696,Germany,Male,49,5
15700650,681,France,Male,34,3
15680224,687,France,Female,26,6
15784286,641,Spain,Male,40,5
15693996,507,France,Female,33,1
15764343,688,Spain,Female,46,8
15704168,535,Germany,Male,38,8
15680197,701,France,Male,41,10
15633729,488,France,Male,43,10
15577683,539,France,Female,29,4
15800746,674,France,Male,45,7
15788686,538,Spain,Male,40,8
15742798,829,France,Female,22,7
15596647,768,France,Male,54,8
15756070,585,Spain,Female,44,4
15775116,581,France,Male,31,3
15575428,682,Germany,Female,35,2
15654074,653,France,Male,38,8
15695872,712,France,Female,30,1
15568885,620,Germany,Female,34,8
15725036,709,France,Male,42,9
15632665,832,France,Male,61,2
15571476,635,Spain,Male,38,0
15776850,749,Spain,Female,43,1
15623649,629,Spain,Male,32,3
15751131,836,Spain,Female,41,7
15688128,542,Spain,Male,34,8
15678412,645,France,Female,45,8
15770291,844,France,Female,29,8
15583392,747,Germany,Male,37,9
15690731,645,France,Male,40,6
15697948,752,Spain,Female,36,3
15608328,760,Spain,Female,41,6
15766378,714,Germany,Female,45,9
15600813,717,France,Male,50,9
15706217,645,Germany,Male,28,7
15601417,681,France,Male,32,3
15610972,681,Germany,Female,44,4
15674620,679,Germany,Female,37,8
15785350,528,Spain,Male,23,7
15749119,710,France,Female,31,3
15756535,733,Germany,Male,39,5
15700965,724,France,Female,32,6
15791851,726,France,Female,34,0
15717156,520,France,Male,30,3
15740846,556,France,Male,40,5
15573284,579,France,Female,45,2
15729083,674,France,Male,36,2
15611612,570,France,Female,29,0
15694381,631,France,Male,51,8
15651737,623,Spain,Male,44,1
15663168,665,France,Male,35,8
15643426,523,Spain,Female,36,8
15618245,706,Germany,Male,31,1
15717527,619,France,Female,49,9
15793478,593,Germany,Female,39,8
15642248,608,Spain,Male,66,8
15640377,526,France,Female,36,0
15723950,684,Spain,Male,40,2
15590327,604,Germany,Female,42,10
15706199,636,Germany,Male,36,6
15671514,669,Spain,Female,33,8
15727041,624,France,Male,71,7
15738063,631,France,Male,29,2
15711733,753,France,Male,48,4
15652320,588,France,Male,40,5
15634180,729,Germany,Male,26,4
15694566,602,France,Female,42,10
15726103,689,Germany,Female,55,1
15646351,486,Spain,Male,27,7
15730044,809,Germany,Female,42,6
15795186,562,France,Male,38,5
15784890,763,Spain,Female,32,8
15694125,669,France,Male,57,5
15565891,709,France,Male,39,8
15674254,554,Spain,Female,45,4
15775206,699,France,Male,37,10
15797627,732,Spain,Male,54,0
15649853,625,France,Female,45,3
15610379,599,France,Male,30,9
15659800,584,Spain,Female,50,1
15716236,499,France,Male,35,10
15672053,526,Spain,Male,38,2
15663933,625,Germany,Female,35,5
15814236,537,Spain,Female,38,1
15583597,696,Spain,Male,47,1
15607395,679,France,Female,33,9
15694556,684,France,Male,60,2
15744109,850,France,Male,32,4
15800688,495,Spain,Female,42,7
15810878,537,Spain,Female,38,6
15587835,850,France,Male,41,3
15763515,513,France,Male,30,5
15725882,618,Germany,Female,40,1
15788022,802,Germany,Female,41,4
15663917,547,France,Male,43,1
15656865,613,Germany,Male,69,9
15667971,592,Germany,Female,34,6
15800366,546,France,Male,29,5
15717231,721,Germany,Male,37,4
15643188,671,Germany,Female,47,7
15671351,624,Spain,Male,35,2
15573628,751,Germany,Female,51,7
15698953,636,Spain,Male,36,1
15753888,607,Spain,Female,62,8
15737961,509,Germany,Female,29,0
15801701,653,Spain,Male,35,9
15684419,709,Spain,Female,37,8
15794266,559,France,Male,32,9
15810711,684,Germany,Male,37,4
15771270,635,France,Female,27,8
15607786,709,France,Male,26,6
15624519,656,Germany,Female,49,9
15799910,793,France,Male,32,2
15602479,609,Spain,Male,37,5
15617419,618,Germany,Female,29,10
15657603,850,France,Female,35,6
15570379,669,Spain,Male,51,3
15772996,594,Germany,Male,40,0
15729574,616,Spain,Male,71,4
15737267,676,France,Female,49,1
15799128,608,Spain,Female,38,9
15813327,710,France,Male,21,4
15711921,695,France,Male,29,5
15654300,530,Germany,Male,33,9
15569945,509,Spain,Male,29,1
15569666,517,France,Female,45,4
15681887,758,Germany,Male,33,0
15608873,665,France,Male,51,2
15762091,631,Germany,Female,22,6
15722053,576,Spain,Male,33,3
15782100,544,Spain,Male,22,3
15765300,596,Germany,Male,40,5
15743570,481,France,Female,34,5
15608541,498,France,Male,46,1
15750671,512,Spain,Male,31,6
15813659,594,France,Female,56,7
15757867,570,France,Female,30,10
15652914,721,Spain,Male,38,7
15723818,453,France,Female,37,4
15713819,562,France,Male,48,3
15656484,682,France,Male,40,4
15778515,748,France,Male,40,3
15803840,729,France,Female,32,9
15735339,663,France,Male,39,4
15600392,735,France,Female,53,8
15625740,627,Germany,Male,62,3
15663817,713,France,Male,46,5
15734461,562,Germany,Male,31,2
15780142,632,France,Male,43,2
15709920,479,France,Female,33,2
15684248,658,Spain,Male,21,7
15643158,598,France,Female,40,9
15693902,597,France,Male,19,2
15578307,512,France,Female,33,6
15585379,704,France,Male,39,2
15758510,474,France,Male,26,6
15692918,604,Germany,Male,36,10
15705301,683,France,Male,41,6
15718231,537,France,Male,28,0
15567991,794,Spain,Male,31,0
15772650,732,France,Male,55,9
15574795,495,France,Female,38,2
15706036,552,Germany,Male,38,10
15723856,602,France,Female,29,3
15812920,607,Germany,Male,40,5
15691287,675,Germany,Female,33,0
15804797,443,France,Female,54,3
15708650,727,France,Female,31,2
15712777,482,France,Male,38,4
15786469,686,France,Female,34,1
15669219,588,Germany,Male,35,3
15641004,605,Spain,Female,48,10
15648067,583,France,Male,39,1
15704014,738,Germany,Male,37,7
15645136,744,Spain,Male,30,1
15709604,781,France,Male,23,2
15713637,699,France,Male,34,2
15793901,639,France,Female,27,2
15569759,583,France,Female,27,4
15712930,587,France,Male,42,1
15586504,694,France,Male,40,9
15677317,570,France,Female,29,4
15664270,692,Germany,Male,45,6
15731519,511,France,Female,30,5
15745623,788,France,Male,32,4
15813862,526,Spain,Male,66,7
15641934,749,Spain,Female,46,9
15713043,691,France,Female,33,6
15700749,481,France,Female,39,6
15697567,752,France,Male,33,4
15715414,658,France,Female,38,6
15639530,679,Spain,Male,42,2
15726058,754,Germany,Male,27,7
15725665,679,France,Male,47,10
15698872,633,Spain,Female,39,2
15812184,674,France,Female,31,1
15742609,600,Germany,Male,28,2
15815043,645,Spain,Male,49,8
15640648,698,France,Male,36,6
15627203,508,Spain,Male,54,10
15786196,555,France,Female,44,3
15612095,751,France,Female,48,9
15674368,738,France,Female,39,1
15783477,706,Germany,Female,39,8
15757559,595,France,Female,53,7
15591036,577,Germany,Female,43,3
15761241,578,Germany,Female,36,8
15695078,699,France,Male,32,3
15645744,826,France,Female,30,5
15566988,656,Germany,Female,46,7
15749300,556,France,Female,47,2
15594340,569,France,Male,41,4
15607065,765,France,Male,34,9
15778089,544,Spain,Male,37,2
15773723,588,Spain,Female,22,9
15697035,740,Spain,Female,31,8
15679668,850,Spain,Male,38,7
15709861,766,Germany,Male,30,4
15791958,849,France,Female,41,6
15791030,612,France,Female,33,0
15695339,517,Germany,Male,53,0
15658813,645,France,Female,55,7
15715709,696,Germany,Male,43,4
15722533,716,France,Female,40,3
15683118,590,France,Male,32,9
15672798,656,France,Female,45,7
15680112,473,Germany,Female,35,7
15714575,742,Germany,Female,44,8
15806808,834,Germany,Female,57,8
15590637,721,France,Male,41,7
15657535,590,Spain,Male,29,10
15696141,516,Spain,Female,31,7
15811947,850,France,Male,33,0
15649024,748,France,Female,39,9
15594928,798,Germany,Female,38,4
15765532,612,Germany,Male,76,6
15741719,540,France,Female,40,3
15665629,719,Spain,Female,33,7
15728917,598,France,Male,48,6
15762993,796,Spain,Male,32,5
15571193,579,Germany,Male,42,0
15653521,850,Germany,Female,40,7
15802220,599,Spain,Male,35,6
15644132,724,France,Female,30,9
15600832,508,France,Female,43,9
15797919,773,Spain,Male,37,2
15603743,526,France,Male,28,1
15579714,542,France,Female,29,7
15634295,470,France,Male,35,1
15786680,805,Spain,Male,37,5
15623499,548,Germany,Male,49,9
15691823,672,France,Male,37,5
15809279,773,France,Male,45,8
15758039,614,France,Male,44,6
15807163,537,France,Female,38,10
15631639,704,France,Female,40,6
15713770,586,Spain,Male,41,3
15698167,677,France,Female,24,0
15781710,558,Spain,Female,31,7
15801296,634,Germany,Female,37,7
15704378,655,Germany,Male,37,9
15767891,619,Germany,Female,28,6
15640667,662,France,Female,41,4
15702145,705,Spain,Male,33,7
15679738,527,Spain,Female,35,8
15636634,630,Germany,Female,25,7
15809227,850,France,Male,35,2
15601811,668,France,Female,53,10
15625494,573,France,Female,32,9
15723737,680,France,Male,27,3
15682955,758,France,Female,32,2
15758856,597,France,Male,45,7
15746065,580,Germany,Male,35,10
15783865,622,France,Male,59,5
15745455,638,Germany,Male,62,4
15583033,640,France,Female,20,4
15644212,644,Spain,Male,28,0
15735688,753,France,Female,31,6
15658577,629,France,Female,37,10
15606887,775,France,Female,30,5
15783026,701,France,Female,41,2
15579892,708,Spain,Male,19,7
15802088,521,Spain,Female,22,10
15589323,636,France,Female,24,9
15636395,529,France,Female,31,5
15712772,757,France,Male,28,3
15700937,767,Spain,Female,24,5
15766659,525,Spain,Male,33,5
15814033,759,Spain,Male,38,1
15783007,520,Germany,Female,45,1
15654183,738,France,Female,26,3
15609899,548,Spain,Male,37,4
15747323,535,Spain,Male,48,9
15582591,615,Spain,Male,59,4
15738835,850,Germany,Male,38,7
15782404,487,France,Female,34,2
15697480,731,France,Male,30,7
15697045,726,Spain,Female,35,9
15781234,609,France,Female,35,2
15579891,714,France,Male,52,4
15805690,694,Spain,Female,35,7
15612139,786,France,Female,33,0
15568834,698,Spain,Male,27,6
15709917,601,France,Female,46,3
15718843,769,Spain,Male,41,1
15799494,850,Germany,Male,44,3
15673439,646,Spain,Female,50,5
15669011,659,France,Female,44,9
15581388,487,Spain,Male,33,8
15743153,740,Germany,Female,40,2
15579787,686,France,Male,39,4
15759966,612,Spain,Female,36,5
15601045,655,Spain,Male,37,8
15764021,617,France,Male,34,1
15687218,674,France,Female,27,4
15626452,711,Spain,Male,32,5
15700964,624,Germany,Female,27,7
15768887,597,Spain,Male,26,5
15735358,682,Spain,Male,46,4
15749472,775,France,Male,45,8
15685872,727,France,Female,29,1
15760851,629,France,Male,31,6
15734588,684,France,Male,46,0
15784594,549,Germany,Female,37,1
15606435,593,Germany,Male,69,2
15790247,536,Spain,Male,40,9
15676433,707,France,Female,36,6
15625905,592,Spain,Male,41,0
15626414,703,France,Male,44,6
15623220,723,Spain,Female,45,4
15752857,452,Germany,Male,52,1
15677908,552,Spain,Male,42,4
15773013,633,France,Female,47,0
15623972,479,Germany,Female,23,9
15738627,768,France,Male,25,6
15643392,742,France,Male,31,4
15684868,668,Germany,Male,56,9
15627854,707,Spain,Male,44,3
15669253,754,Spain,Male,39,7
15758023,544,Germany,Male,47,5
15574558,718,Spain,Male,32,8
15635256,762,France,Male,31,7
15680399,772,France,Male,23,2
15674720,691,Germany,Female,37,7
15580249,502,France,Male,45,0
15675431,563,France,Female,34,6
15698285,676,France,Female,41,4
15810775,576,Spain,Male,52,2
15678173,629,Spain,Male,35,4
15665222,625,Spain,Male,52,8
15803908,628,France,Male,45,9
15586039,471,Germany,Female,36,5
15802570,811,France,Female,45,5
15781451,504,France,Male,42,3
15721019,687,France,Female,24,3
15738588,660,Germany,Female,37,2
15730657,548,France,Female,41,4
15739292,609,Germany,Male,31,9
15725945,659,Spain,Female,42,2
15813159,526,France,Male,52,8
15636820,725,Germany,Male,40,8
15603880,519,Germany,Male,38,1
15619494,562,Germany,Female,31,9
15596992,482,Germany,Male,45,7
15735025,535,Spain,Male,37,3
15730759,561,France,Female,27,9
15752912,661,France,Female,30,7
15711316,771,France,Male,27,2
15738785,545,France,Male,26,7
15777896,850,Germany,Female,33,2
15628963,601,Germany,Male,43,3
15742126,712,Germany,Male,38,7
15575623,589,France,Female,31,10
15741652,600,Spain,Male,37,8
15738884,642,Germany,Male,41,4
15615050,575,Germany,Male,47,9
15803005,570,Germany,Female,57,5
